ib,cogs,gsubind,dltt,che,emp,at,ebitda,dlc,isin,gvkey,conm,seq,lct,invt,ebit,fyear,ivch,naics,lt,ggroup,datadate,gind,fincf,xint,oibdp,ceq,sale,dp,xsga,loc,ppent,rect,dvt,capx,sic,xrd,ivst,revt,gsector,oancf,act,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,cashflow_score,structure_score,relative_score,overall_score
318.867,1989.932,50202010.0,96.723,1748.388,4.434,4067.28,496.411,24.575,DE0005470306,234919,CTS EVENTIM AG & CO KGAA,1026.957,2497.395,15.555,418.33,2024.0,,561599.0,2884.745,5020.0,2024-12-31,502020.0,-193.853,12.323,496.411,1026.957,2808.579,78.081,309.873,DEU,217.881,353.584,159.346,142.276,7990.0,15.39,229.785,2808.579,50.0,506.419,2406.091,10.285252060344996,31.04969341462203,14.894720782288836,17.67480993057343,11.353321377109207,17.67480993057343,29.148085206077525,37.22857041150505,0.963440304797599,0.9572118147109289,0.7000846882451515,0.7920945625341606,-2.244841761570388,0.09418407976185954,0.11811400087832304,25.249232902578626,70.92565547491198,33.94709080581027,-3.277707383599477,2.982287917232155,0.6905300348144214,633.4188092016238,7.9431733336350065,45.951408167617856,7.757695261553973,,127.92876888460303,51.680041698629054,5.06576457347292,1.822159039971312,364.143,12.965382138084774,28.094522519889658,121.05729926134869,3.960516360470789,0.5479639347869509,49.97255909203523,50.02744090796477,19.08064778728644,27.287902785901608,25.43140028288544,-25.79035857304437,2.04555887078266,-1.5039697320762582,-0.034587777432309216,0.3551110241865341,0.3248755201716945,21.20389538993195,0.2043468968732351,12.451048366475876,8.660978644354024,0.055340053068831774,-0.03791956543392789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,True,-0.36783591935564014,-0.4030745883905269,-0.9933976835088976,0.6359592321740385,-0.8348619864279307,-0.18340362493495677,0.22536167679403668,-0.5931057742538398,0,Upper-Mid,42.03134098275918,57.61314730014273,60.737979378822935,68.1911951628422,81.10490889601107,95.68430870713178,92.41992026980319,47.74320433741401,47.3200217038181
902.5,5286.4,55101010.0,2631.7,751.9,10.899,14577.8,2114.5,485.4,,210359,EWE-ENERGIEVERSORGUNG WESER,3931.6,3532.2,538.7,1484.9,2024.0,,221122.0,9869.5,5510.0,2024-12-31,551010.0,-4.0,136.5,2114.5,3931.6,8857.5,629.6,1113.1,DEU,7364.7,2066.8,176.166,1049.5,4931.0,0.3,295.9,8857.5,55.0,931.2,4318.1,10.186036301773932,22.955031030623665,16.764324019192774,23.872424499012137,10.189105278012983,23.872424499012137,40.317245272368055,22.624289610409402,1.2224958949096882,1.069984712077459,0.21287016590227054,0.29664231923447143,5.391074098972414,0.669371248346729,0.7928324346322108,26.969775960707377,67.70225960021403,10.878388278388279,1.1185623078742017,21.382513136412904,0.607601970118948,812.6892375447289,4.28561060576737,85.16872706745696,83.14648602878916,11.270517877592562,9.813254130313716,19.335565037248422,11.848715777589614,1.6669313850063532,-118.29999999999995,-1.3355913068021446,112.70403780068727,62.711293689810766,3.7078543086784004,0.003386960203217612,19.5197783933518,80.4802216066482,-13.854308500291769,-7.67174823137482,0.49792531120329553,-83.30981941309255,7.596883329915927,0.646014588903901,-0.03518143254923762,0.660044803088862,-0.34235377948553125,5.201134723670325,0.21397399401655762,6.3877951405561895,1.870457939381924,0.16969972165354902,0.25798570313552566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.5288540148551298,-0.5282602187123131,-1.1800859916159139,-0.049292388137614246,-0.3108358237904688,-0.05900739335010184,0.10204868512534655,-0.006804060431209691,0,Upper-Mid,44.83012325184729,57.20024295510127,78.91525627185946,72.18251910997827,67.09848870102425,92.19372355924165,94.27347943777336,51.72218178106283,46.65512310791063
804.0,4692.0,20101010.0,1871.0,1253.0,28.539,14344.0,1806.0,552.0,DE0007030009,100312,RHEINMETALL AG,4050.0,6782.0,3989.0,1420.0,2024.0,,332994.0,9880.0,2010.0,2024-12-31,201010.0,-234.0,135.0,1806.0,4050.0,9751.0,386.0,2383.0,DEU,1661.0,2848.0,352.0,732.0,3480.0,330.0,69.0,9751.0,20.0,1720.0,8231.0,9.899609592861127,19.85185185185185,14.562608963183262,18.521177315147163,8.245308173520664,18.521177315147163,51.881858270946566,23.98243539942577,1.2136537894426422,0.6254792096726629,0.1847537599528163,0.19492774992627543,10.101784718349135,0.46197530864197534,0.5982716049382716,28.234802007808142,68.87897378694925,10.518518518518519,0.6478405315614618,16.89208031232571,0.6797964305633017,341.67279862644097,3.423806179775281,106.60650189724132,17.034150343554508,6.729468599033816,1.176234645274505,28.590351366424986,7.506922366936725,1.8963730569948187,988.0,10.132294123679623,42.55813953488372,121.12676056338027,3.541728395061728,3.3842682801763924,43.78109452736319,56.21890547263681,35.883500557413605,22.52498505167848,15.295115743546251,186.3768115942029,83.91959798994975,1.0327341372410506,-0.006713441454578873,0.060298832520116065,0.7267969321845053,3.6270168804043044,0.11842220708244544,11.991076408254322,3.0547837780097273,0.8918064260790117,0.22344346082793115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.580279774771542,-0.4045749853851669,-0.674151365740623,0.16279643721432022,-0.4329536176736835,0.19903943879495092,0.68886634155044,-0.11636042679507638,0,Upper-Mid,51.942480680322866,58.360349165885374,88.60851508571825,74.7241655579306,82.760574127057,96.05861811284639,95.51240973456822,51.44375857148291,52.33556478015784
77.349,1376.112,25101010.0,551.911,311.18,4.935,1711.869,250.851,233.464,DE000SAFH001,285715,SAF HOLLAND SE,523.463,511.747,291.469,166.266,2024.0,6.529,3362.0,1184.769,2510.0,2024-12-31,251010.0,-49.043,41.016,250.851,523.463,1876.747,84.585,216.411,DEU,357.167,191.732,38.6,48.505,3700.0,40.97,10.45,1876.747,25.0,200.652,857.25,9.712542256446024,14.776402534658612,8.859265526999643,13.366266204235306,4.121439917047956,13.366266204235306,26.67567871428594,15.461225582913482,1.6751441630336865,1.1055873312398508,0.608073911522686,0.6284941582461646,20.182794361017113,1.0543457703791863,1.5003448190225481,30.57844963604108,69.2090925181775,4.05368636629608,1.8903452647188967,45.87821848517615,1.096314612858811,380.29321175278625,9.788386915068951,37.28908584907821,19.031174686838447,5.431926785006209,4.721297976800278,29.37794889679059,2.584525245011714,0.5734468286339186,152.147,8.106953148186728,24.173693758347788,120.68131788820324,3.270276982327309,2.1830326623673835,49.903683305537236,50.096316694462764,-10.892900383159954,3.640405657310253,-6.071564522268746,2.918157650862785,-11.637185069134492,0.10359047867956825,0.03951154439210965,0.03591477668216199,0.5072179833176997,1.0576754382713478,0.2763706036758689,11.721223995527694,3.5884403626109243,0.10551823707414434,-0.08552116181401809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.3347495594063227,-0.28360110222605867,0.3677163699691039,0.1807817789945163,-0.8538367549829154,0.2022888857055094,0.2930632036751129,0.3310696018329218,0,Upper-Mid,53.012025044941915,63.39455684390606,76.66707694917405,79.13286656358731,77.11335968661405,96.18113548494684,97.57197006074382,50.750445068993564,53.36401199610883
130.797,860.222,50201010.0,1436.188,75.491,11.858,2886.43,566.727,363.131,DE0007493991,295079,STROEER SE & CO KGAA,465.5,856.623,40.586,278.147,2024.0,,5418.0,2409.816,5020.0,2024-12-31,502010.0,-252.922,74.509,566.727,465.5,2046.841,288.58,629.284,DEU,1147.243,259.608,88.2,95.536,7310.0,48.07,0.0,2046.841,50.0,454.493,425.443,9.636367415804298,28.098174006444683,13.589086792769933,27.68788586900497,6.390188588170748,27.68788586900497,57.973188928695485,14.626321457568222,0.49665138573211315,0.4492723169935899,0.08812628192331982,0.08812628192331982,-14.938176224609641,3.085258861439313,3.86534693877551,16.127188256773938,83.48776862768194,3.7330658041310443,3.0417255574553534,62.337177759377504,0.7091254594776246,172.61266655422497,7.884352562324735,46.294226078136994,56.049443996871275,,21.195042625535898,11.609462207640581,4.6674851637230255,0.33105551320257814,358.957,17.53712183799328,21.02034574789931,163.40028833674282,6.200708915145005,2.348497025416239,67.43273928301107,32.567260716988926,6.922056280787525,5.303192261696732,3.0771905424200385,32.91454681448241,-27.107923549383894,0.48529252216321134,0.3778397427159388,-0.11288322520050043,0.45127996823427174,2.2858091070332587,1.342797646479037,15.745852142612154,1.1303645716434663,0.4958153482817816,0.34752059293587245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True,0.5771715394109107,-0.6351528669706428,-2.1127293934286886,0.5796761127179809,-0.28873828888240155,0.21732997649374952,0.5921592725690301,-0.5467760505027124,0,Upper-Mid,25.790337536650505,57.61208214840765,39.09190894050891,47.96217151432876,81.10083051771423,96.21965058711471,77.50015626530512,54.72788735383277,38.79989317343174
213.468,1280.106,25203010.0,1007.369,210.622,18.623,3782.421,728.223,395.753,DE000A1PHFF7,102250,HUGO BOSS AG,1426.972,1204.131,1071.561,360.821,2024.0,2.623,315.0,2332.31,2520.0,2024-12-31,252030.0,-404.728,56.231,728.223,1426.972,4307.349,367.402,2289.476,DEU,1544.336,408.737,96.623,228.584,2300.0,89.968,0.0,4307.349,25.0,785.511,1852.58,9.53941932957754,14.959508665902344,8.37686939228746,16.906524175310615,4.955902110555703,16.906524175310615,70.28088506410788,14.82212229100196,1.5385203104977778,0.6486163050365782,0.17491618436864428,0.17491618436864428,17.14375528266155,0.7059486801422873,0.9832862873272917,37.7264191373726,61.66182981746348,6.416762995500703,1.637547839054795,37.09587060774039,1.138780955372234,231.29189711646887,10.53819204035847,34.63592223430235,35.85351453991771,6.642540893732585,1.1946179452219707,16.374671143164658,5.306837221687864,0.6221631890953234,556.9269999999999,12.929692950350665,29.10003806439375,217.70102072772923,2.650662381602442,2.0887093198159703,45.26345869170087,54.73654130829913,2.6180124689723083,8.9511465241338,-0.613726118048874,285.02226093689507,-8.197353360509252,-1.0818589936119924,0.11202790777277863,0.04268964163199785,-0.07281249008604854,6.533374248348302,0.5095922736971833,20.767413251988607,5.745558804631129,0.30161916401188277,0.2973842866180331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.6486129630277488,-0.4362932959923278,0.07412882074098202,0.2044411036755734,0.08345265833250878,0.7281902278305906,1.0804163016096813,0.44176305207475236,0,Upper-Mid,48.066820965513195,52.27406113789922,85.17828918389884,97.34674293378895,74.36852714199075,96.65130508695175,97.61712902193256,53.29375020055458,50.571493978462634
139.98,516.311,30202010.0,426.798,407.009,4.791,2676.221,356.161,56.737,DE0007074007,102926,KWS SAAT SE & CO KGAA,1601.531,521.392,420.328,253.274,2025.0,,111.0,1074.69,3020.0,2025-06-30,302020.0,-236.849,11.651,356.161,1601.531,1676.628,102.887,464.725,DEU,623.634,603.264,41.25,108.116,100.0,348.951,33.022,1676.628,30.0,226.537,1550.007,9.463867146995709,8.740386542627023,15.106153541513084,21.242696650658345,8.34890029273041,21.242696650658345,69.20539320588705,12.486830292324372,2.972824669346672,2.166659634209961,0.7806199558105993,0.8439542609015864,38.4353534330685,0.26649374879412263,0.3019204748456321,59.843002502409185,40.15699749759082,21.738391554373017,0.2148635027417376,18.06782773171573,0.6264908615544083,349.95366311834687,2.779260821133036,131.32988355198648,37.195728569485894,1.6299859519839783,1.228352619858777,37.74998402598291,6.44841908879012,1.0508227472858573,118.421,7.063045589122931,47.725537108728375,89.44344859717145,1.6710391494139045,20.81266685275446,29.468495499357054,70.53150450064294,-0.08878994206604762,-9.467631769365848,3.7462104807275853,-6141.887755102017,-20.537997942084374,0.34305048544131467,0.02442768772756635,0.0026673672731636717,0.2807733865456231,2.4249338116019827,0.18664624453625198,8.464809146927701,1.934299544562904,0.2601714579267073,0.05452210288460373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12,True,-1.977888683567957,-0.12717999122578294,0.885847681320525,-1.4652287643734416,0.09094544113014061,1.0599789991720476,0.7645403737216473,0.5318953923214921,0,Upper-Mid,25.223194644426773,50.83518606678358,36.56808242001216,54.85825393060018,79.39935555167001,94.23696823270662,90.38350908764252,57.09439892386017,37.652043796937946
1243.7,25943.1,55101010.0,18526.4,8757.7,28.597,64277.7,7773.0,4278.5,DE0005220008,216524,ENBW ENERGIE BADEN,10232.9,13964.3,3014.3,6067.8,2024.0,1248.6,2211.0,46509.9,5510.0,2024-12-31,551010.0,2380.3,889.0,7773.0,10232.9,34936.7,1705.2,3666.6,DEU,29670.5,5242.4,433.4,5483.5,4911.0,44.8,3926.1,34936.7,55.0,2620.2,21484.3,9.439976850447357,12.153934857176363,17.36798266579271,22.24880999064022,3.559866844893765,22.24880999064022,25.742557253547126,21.09856637678942,1.538516073129337,1.3226584934439964,0.6271492305378716,0.9083018840901442,11.699236282567673,1.8104740591621145,2.228586226778333,15.919829116474299,72.35775393332369,6.825421822272216,1.8071786954843692,35.4787119016393,0.543527537544125,1221.6910864776023,6.664256828933313,54.7697979488618,84.926452698738,4.645837765957446,8.606674849882227,21.78064865419889,15.695529343069037,3.2157518179685667,-2863.3,-8.19567961484628,209.27791771620488,43.18204291505982,6.281474459830546,0.12823191658055855,34.847632065610675,65.15236793438933,-21.991568756168256,-0.6817173963092782,130.648868814776,-18.287149339345344,24.51746219174349,0.9007487912192431,-0.12818660308997296,0.4843372271521028,-0.1773859004519628,5.072178113991962,1.2103639397944819,4.07637485473189,3.599864914724167,0.34690540748176457,-0.47936871698007827,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,0.08551086223264807,-0.5241807544832897,-1.0590268442660014,-0.41658875864179423,-0.6891427479719364,-0.15097807579377298,-0.18025355793729972,0.03168231193107331,0,Upper-Mid,36.48650517546937,57.98602665855671,97.58518439845673,51.58530178345205,63.79421077321311,90.27065730582167,77.0097761943836,52.79041402913573,40.91946919622626
398.162,3288.165,20106020.0,124.639,638.313,18.347,6032.165,732.31,170.137,DE0006602006,100368,GEA GROUP AG,2423.749,2620.045,775.678,562.352,2024.0,5.804,3332.0,3608.021,2010.0,2024-12-31,201060.0,-483.943,49.717,732.31,2423.749,5422.129,169.958,1280.105,DEU,925.441,1264.576,189.733,237.105,3550.0,153.85,0.0,5422.129,20.0,710.118,2776.052,9.322556660834046,16.42752611759716,10.371424213625312,13.505949415810653,7.3432778895522395,13.505949415810653,39.356570085293065,22.06696939398553,1.0595436337925495,0.7634884133669461,0.24362673160193812,0.24362673160193812,2.58625219966629,0.0514240542234365,0.12161985420107446,40.18041615240962,59.81303561822331,11.311060603013054,-0.469114172959539,4.886736354194555,0.8988694772109185,295.5321850983812,4.287705128042917,85.12712257491478,17.06785286738844,34.75567762984993,4.23908503270687,31.54570539764745,4.3729132966036035,1.3950799609315243,473.01300000000003,8.723750393987308,33.389521178170384,126.27642473041799,2.4887746214645166,2.8374463241284005,47.652211913743656,52.347788086256344,0.9051471380523424,1.3086461843609065,-2.269216427848497,54.981553442592876,3.828570427654343,0.2639485037882495,-0.00017460257538194458,0.23724610233001303,0.4389229556919149,2.46568109363861,0.07253192133962512,11.77219124476867,3.321121910068246,0.1260541894012099,-0.30475443608528524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.6776429052106596,-0.2838584457402561,-0.39624456177861317,0.5252289984847439,-0.43593414978227096,0.07494748376975907,0.3924265493243142,-0.1845643923880028,0,Upper-Mid,58.468152326936696,68.0031289990698,70.89606651952903,90.63069620647252,91.08344470302286,96.49772465925993,96.38299618678205,48.96962375068287,59.713473056689324
170.43,1073.407,20106020.0,39.285,137.938,7.498,2544.259,307.915,35.149,DE0005878003,101937,DMG MORI AG,1419.503,964.615,714.117,237.066,2024.0,4.81,3335.0,1094.563,2010.0,2024-12-31,201060.0,-176.324,12.437,307.915,1419.503,2235.785,70.849,662.307,DEU,456.516,709.185,88.2,37.147,3540.0,85.737,1.774,2235.785,20.0,171.974,1642.446,9.317683459113244,12.006314886266532,10.603255679772431,13.772120306737904,7.622825987293054,13.772120306737904,51.98970384003828,16.25088772323326,1.7026958942168635,0.9623829196104144,0.14299798365150862,0.14483705934491997,26.641587982984433,0.02767517927049115,0.052436662691096814,55.79239377752029,43.0208952783502,19.06134919996784,-0.20623873471574944,2.92556693324068,0.8787568404002893,298.18418244865296,3.152611800870013,115.77702015175878,20.41860017846081,3.298440171665209,1.5031248380867561,33.29547031178822,1.661474605116324,0.5243122697568067,134.827,6.0304099007731065,21.600358193680442,72.54266744282182,1.7923590157963738,3.8347604979906387,51.751452209118106,48.248547790881894,-10.989016676433872,-8.07479290932811,-0.22621423819028097,12.482376006340456,-47.39353943324883,0.16743301524572757,0.00034554890007888414,-0.2301677019405922,0.49366690707914274,1.8554738142197378,0.015856381169796863,6.759296125119336,2.103300434638087,0.08957054621112989,0.34221558686317843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-1.4252660937390116,-0.14077874844115187,0.6109870043027716,-0.4091823942721365,-0.2753138470693506,0.5956914983562253,0.6544858550716426,0.5993991261620073,0,Upper-Mid,43.881376687149654,64.09242179267059,62.56559007058308,61.10474169770388,93.41418326017039,93.1853451059965,91.24942350246998,52.46122274396353,50.493636692189924
37.414,1813.551,45202030.0,4.677,130.356,8.786,1638.437,205.53,344.565,DE000A0CAYB2,270249,DIEBOLD NIXDORF AG,359.841,1086.104,211.075,152.23,2018.0,3.817,334111.0,1249.278,4520.0,2018-12-31,452020.0,-16.119,6.265,205.53,359.841,2399.846,53.3,276.755,DEU,100.102,555.913,88.2,34.552,7372.0,87.872,0.0,2399.846,45.0,81.68,1031.011,9.291172013327335,10.397369949505476,6.343323696603866,8.56429954255398,1.5590167035718128,8.56429954255398,24.430525958749023,41.76199803576229,0.949274655097486,0.7549332292303499,0.12002165538475136,0.12002165538475136,-3.362533927151308,0.012997407188174775,0.9705453241848483,21.962455681848006,76.24815601698448,24.29848363926576,1.0649832141293243,21.315558669634537,1.4647166781511893,273.1443205099021,4.316945277408515,84.55052740884207,4.1711843176603836,,8.591974416676537,41.88558974193088,1.4397590512057856,0.6482551594746717,47.12800000000001,1.9637926766967548,42.30166503428011,53.65565263088749,4.553224896551532,3.6615682839648875,235.74063184904048,-135.74063184904048,1.613772598341967,3.1343731725755886,4.2848664688427185,-64.00051942893373,0.3689179375453877,0.31931894179770987,0.12190908014663596,-0.22806702583551877,0.5259782619628286,0.8212851867279339,0.2524548799190266,4.98523898080915,2.1468009426106813,0.3779213193661512,-0.7095106278307913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,0.3010424857696796,-0.4315779125471227,-0.22019226667809425,1.4364832008693809,-0.8853645500884452,-0.23776570304933517,0.4714173112608494,-0.23973148700648467,0,Upper-Mid,34.38731256874826,64.53296578943518,58.65358789657217,62.13732105484291,52.55817917296232,91.90297353480003,88.21350147147027,47.37734475053893,40.75897716681498
84.0,2443.7,25504040.0,2108.1,98.9,19.02,4481.3,702.7,296.1,DE000BEAU1Y4,360887,DOUGLAS AG,762.6,1424.4,793.5,386.3,2024.0,9.7,4561.0,3718.7,2550.0,2024-09-30,255040.0,-689.3,280.3,702.7,762.6,4451.0,316.4,937.1,DEU,1280.1,114.0,88.2,151.3,5990.0,84.1,0.0,4451.0,25.0,683.6,1245.1,8.620266440541807,11.014948859166012,8.67894855088744,15.787463491350259,1.887216355875084,15.787463491350259,45.097730847000676,13.456648204270735,0.8741224375175511,0.31704577365908443,0.06943274361134513,0.06943274361134513,-4.0010711177560125,2.764358772619984,3.152635719905586,17.017383348581884,82.98261665141811,1.3781662504459506,3.2806318485840325,53.64961060406578,0.9932385691651976,234.0168243953733,39.04385964912281,9.348461019995506,28.759829251853514,,3.0796471329552615,4.750853546961819,3.3992361267130984,0.47819216182048047,532.3,11.959110312289372,22.13282621416033,176.960911208905,5.876344086021505,1.8894630420130307,105.0,-5.0,8.722733823493488,-0.3358242149274826,4.224889035015611,12.015993265993252,38.17351598173517,2.7505162680335276,-0.386332071580355,-0.015487685059056356,0.2748948067127794,5.235584664334608,4.392062608346757,15.254502041818222,2.993392295349665,0.6899824917532128,0.9939962230801268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5,True,0.7007024187175971,-0.49876709267700864,-1.0473207845724102,0.6579980011371922,-0.5258377276378322,0.17071262646279173,0.5607467230356613,-0.2926403168047041,0,Upper-Mid,37.3006466614886,72.23690654958581,56.93430968902382,50.22285798159485,86.16035143631755,98.15229498207323,79.50124108628212,52.17225768510053,47.313978488119716
