lt,naics,act,emp,ivch,ebitda,sale,ceq,oibdp,dp,dlc,dvt,ppent,invt,ivst,seq,capx,at,gind,lct,cogs,ebit,ggroup,fyear,xrd,gvkey,isin,che,fincf,datadate,revt,loc,ib,rect,dltt,xsga,conm,gsubind,xint,gsector,oancf,sic,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year
4516.0,325620.0,6441.0,22.791,,1671.0,9850.0,8475.0,1671.0,315.0,114.0,223.0,2719.0,1612.0,1296.0,8475.0,437.0,13011.0,303020.0,3696.0,3775.0,1356.0,3030.0,2024.0,354.0,100083,DE0005200000,2503.0,-1029.0,2024-12-31,9850.0,DEU,912.0,2042.0,0.0,4076.0,BEIERSDORF AG,30302010.0,45.0,30.0,1231.0,2844.0,10.42195065713627,10.761061946902654,13.766497461928934,16.96446700507614,9.258883248730964,16.96446700507614,61.6751269035533,16.0,1.7426948051948052,1.306547619047619,0.6772186147186147,1.0278679653679654,21.097532856813466,0.0,0.013451327433628318,65.13719160710168,34.70909230650987,30.133333333333333,-1.4296828246558946,0.8761816924141111,0.7570517254630698,432.18814444298187,4.823702252693438,75.66802030456853,27.604060913705585,3.588342440801457,2.3418114143920596,34.931980631773115,4.436548223350254,1.3873015873015873,794.0,8.060913705583756,35.49959382615759,90.78171091445427,1.535221238938053,3.5939086294416245,24.451754385964914,75.54824561403508,4.265904519953434,3.024784226779631,3.7936059750432793,87.26415094339623,-15.473887814313347,-0.15217338384611181,0.001411245399574809,0.19141476229111393,-0.09660360856517004,0.969901098575644,0.020856717844209276,9.461225117208516,2.0022533568888843,0.2707791238919422,0.011869084333577692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
2152.2,237.0,2063.8,31.478,6.6,356.5,5037.5,1300.9,356.5,120.8,59.3,90.047,470.8,115.1,68.5,1300.9,63.2,3463.5,202010.0,1520.7,4366.2,235.7,2020.0,2024.0,3.2,100102,DE0005909006,533.5,-427.7,2024-12-31,5037.5,DEU,178.0,1364.8,317.3,315.2,BILFINGER SE,20201070.0,45.3,20.0,241.1,1600.0,6.805254800057744,13.682834960412022,4.678908188585608,7.076923076923077,3.5334987593052114,7.076923076923077,13.326054590570724,14.565566679026077,1.3571381600578682,1.281449332544223,0.3508252778325771,0.39587032287762214,15.680669842644729,0.24390806364824352,0.2894918902298409,37.56027140176123,62.13945430922476,5.2030905077262695,-0.4401122019635343,10.873393965641693,1.4544535874115778,160.0324035834551,3.691016998827667,98.88873449131513,9.34590570719603,9.275455717179154,37.933970460469155,54.808719503392524,1.254590570719603,0.5231788079470199,177.89999999999998,3.53151364764268,26.213189547905436,102.29104794229953,2.6623875778307324,0.06352357320099256,50.588202247191006,49.411797752808994,12.303816657749223,3.1601834753082647,9.870855148342073,106.38051044083521,7.849829351535842,0.4126368727273162,0.009106160209616649,-0.026355588803332795,0.7366047146325976,1.9064345649928285,0.08471787085539423,6.9611664501227075,4.226694402859491,0.5153294296066727,-0.7245276623620271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
35458.0,481111.0,16316.0,66.111,,3605.0,31439.0,11542.0,3605.0,2341.0,2819.0,359.0,19025.0,1606.0,6698.0,11542.0,3898.0,47052.0,203020.0,19581.0,30568.0,1264.0,2030.0,2024.0,60.0,100103,DE0008232125,8488.0,-1450.0,2024-12-31,31439.0,DEU,1387.0,4796.0,11413.0,324.0,DEUTSCHE LUFTHANSA AG,20302010.0,631.0,20.0,3892.0,4512.0,2.68638952648134,12.016981459019235,4.020484112090079,11.466649702598684,4.411717929959604,11.466649702598684,2.770444352555743,5.50642561533435,0.8332567284612634,0.7512384454317961,0.43348143608600176,0.7755477248352995,-6.939131174020233,0.9888234274822387,1.2330618610292843,24.530306894499702,75.3591770806767,2.0031695721077654,1.5933425797503467,30.247385870951288,0.6681756354671428,475.54869840117374,6.555254378648874,55.68052418970069,60.51401125990012,,19.03362391033624,28.232593726090283,12.398613187442349,1.6651003844510892,-6.0,-0.019084576481440248,100.15416238437822,307.9113924050633,4.076589845780627,0.1908457648144025,25.88320115356885,74.11679884643115,5.055804317316048,3.8194214602502052,5.205283259070659,-100.67039106145252,-3.753086419753082,-1.207206223448933,0.17348317660129575,0.14307507969378644,-0.24265995006741553,20.961648713879566,3.129229347576145,8.27169939641248,5.6059201629071325,0.03648419256982127,0.051976705226587344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,11,True
835.4,3336.0,745.8,,0.8,118.5,1813.7,847.9,118.5,83.4,155.9,23.6,380.8,431.6,0.0,847.9,64.2,1683.3,201060.0,574.3,1329.5,35.1,2010.0,2024.0,100.4,100301,DE0006305006,62.0,41.3,2024-12-31,1813.7,DEU,42.0,245.4,131.7,254.7,DEUTZ AG,20106010.0,20.9,20.0,101.7,3510.0,2.0851898057387275,4.953414317726147,1.9352704416386393,6.533605337156089,2.3157082207641837,6.533605337156089,26.69680763080995,3.5830951408738265,1.2986244123280515,0.5471008183876023,0.1079575134946892,0.1079575134946892,10.188320560803184,0.1553249203915556,0.33919094232810476,50.371294481078834,49.628705518921166,1.6794258373205744,1.9037974683544305,17.08548684132359,1.0774668805322878,,7.39079054604727,49.38578596239731,20.995754534928597,10.575510204081633,3.080398517145505,18.261747757381332,3.5397254231681092,0.7697841726618705,37.5,2.067596625682307,63.12684365781711,289.7435897435897,1.985257695482958,5.535645365826763,56.19047619047619,43.80952380952381,-12.092865451725466,5.854609483083872,,-49.18699186991871,-1.2307692307692242,0.16627029306584631,0.02387182317505559,-0.15034434194775279,-0.09969958493300726,2.922952849647946,0.10627239188455705,6.041703796114775,2.1762461491344536,0.03559413064403613,-0.03947328670521117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
9880.0,332994.0,8231.0,28.539,,1806.0,9751.0,4050.0,1806.0,386.0,552.0,352.0,1661.0,3989.0,69.0,4050.0,732.0,14344.0,201010.0,6782.0,4692.0,1420.0,2010.0,2024.0,330.0,100312,DE0007030009,1253.0,-234.0,2024-12-31,9751.0,DEU,804.0,2848.0,1871.0,2383.0,RHEINMETALL AG,20101010.0,135.0,20.0,1720.0,3480.0,9.899609592861127,19.85185185185185,14.562608963183262,18.521177315147163,8.245308173520664,18.521177315147163,51.881858270946566,23.98243539942577,1.2136537894426422,0.6254792096726629,0.1847537599528163,0.19492774992627543,10.101784718349135,0.46197530864197534,0.5982716049382716,28.234802007808142,68.87897378694925,10.518518518518519,0.6478405315614618,16.89208031232571,0.6797964305633017,341.67279862644097,3.423806179775281,106.60650189724132,17.034150343554508,6.729468599033816,1.176234645274505,28.590351366424986,7.506922366936725,1.8963730569948187,988.0,10.132294123679623,42.55813953488372,121.12676056338027,3.541728395061728,3.3842682801763924,43.78109452736319,56.21890547263681,35.883500557413605,22.52498505167848,15.295115743546251,186.3768115942029,83.91959798994975,1.0327341372410506,-0.006713441454578873,0.060298832520116065,0.7267969321845053,3.6270168804043044,0.11842220708244544,11.991076408254322,3.0547837780097273,0.8918064260790117,0.22344346082793115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
3608.021,3332.0,2776.052,18.347,5.804,732.31,5422.129,2423.749,732.31,169.958,170.137,189.733,925.441,775.678,0.0,2423.749,237.105,6032.165,201060.0,2620.045,3288.165,562.352,2010.0,2024.0,153.85,100368,DE0006602006,638.313,-483.943,2024-12-31,5422.129,DEU,398.162,1264.576,124.639,1280.105,GEA GROUP AG,20106020.0,49.717,20.0,710.118,3550.0,9.322556660834046,16.42752611759716,10.371424213625312,13.505949415810653,7.3432778895522395,13.505949415810653,39.356570085293065,22.06696939398553,1.0595436337925495,0.7634884133669461,0.24362673160193812,0.24362673160193812,2.58625219966629,0.0514240542234365,0.12161985420107446,40.18041615240962,59.81303561822331,11.311060603013054,-0.469114172959539,4.886736354194555,0.8988694772109185,295.5321850983812,4.287705128042917,85.12712257491478,17.06785286738844,34.75567762984993,4.23908503270687,31.54570539764745,4.3729132966036035,1.3950799609315243,473.01300000000003,8.723750393987308,33.389521178170384,126.27642473041799,2.4887746214645166,2.8374463241284005,47.652211913743656,52.347788086256344,0.9051471380523424,1.3086461843609065,-2.269216427848497,54.981553442592876,3.828570427654343,0.2639485037882495,-0.00017460257538194458,0.23724610233001303,0.4389229556919149,2.46568109363861,0.07253192133962512,11.77219124476867,3.321121910068246,0.1260541894012099,-0.30475443608528524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
17326.8,327310.0,9201.2,50.692,,4170.2,21201.9,18795.6,4170.2,1305.3,1605.2,546.2,13372.7,2857.3,12.9,18795.6,1323.1,37301.7,151020.0,7258.7,7667.1,2864.9,1510.0,2024.0,182.8,100373,DE0006047004,3233.0,-1450.1,2024-12-31,21201.9,DEU,1745.7,2674.3,6713.2,3621.3,HEIDELBERG MATERIALS AG,15102010.0,272.2,15.0,3231.7,3241.0,7.680347008313294,9.287812041116007,13.512468222187636,19.668991929968538,8.233696036675958,19.668991929968538,63.83767492536047,11.23102615567961,1.2676099025996392,0.8739719233471559,0.4453965586124237,0.44717373634397345,5.2075374580783205,0.3571686990572262,0.44257166570899575,50.38805201907688,46.45042987316932,10.524981631153564,1.2194618963119275,22.300324113914378,0.5683896444397978,418.24942791762015,7.928018546909471,46.03924648262656,63.073120805210856,10.91474903474903,2.683337416442096,15.836543642783038,6.240478447686291,1.0136367118670038,1908.6,9.002023403562887,40.94130024445338,112.8032392055569,1.9845974589797613,0.8621868794777826,31.28830841496248,68.71169158503753,-0.02122000905386834,5.159635200090196,-0.5980743965331325,-1.272501551831151,4.025473700762627,0.19303997330217662,-0.01748493157396788,-0.06011296676448384,0.4297125882430861,1.3860037580955615,0.12919145131074974,8.663680207604479,1.6178022369055896,0.2133822877909015,-0.14491067451900302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
12893.9,483111.0,11025.8,14.608,233.6,4596.3,19111.8,20653.8,4596.3,2071.7,1521.6,1441.2,16425.6,630.6,2032.1,20653.8,2166.4,33617.1,203030.0,7162.0,14028.7,2524.6,2030.0,2024.0,115.2,100431,DE000HLAG475,7512.7,-3083.0,2024-12-31,19111.8,DEU,2385.5,2599.0,5086.7,19.5,HAPAG-LLOYD AG,20303010.0,335.7,20.0,4364.9,4412.0,7.509868489548474,11.54993270003583,13.209640117623668,24.04954007471824,12.481817515880241,24.04954007471824,26.59665756234368,9.807890289621414,1.539486177045518,1.451438145769338,1.0489667690589222,1.3327003630270873,11.493555363193135,0.2462839767984584,0.3199556498077835,61.43837511266588,38.35518233280087,7.5204051236222815,-0.19676696473250235,19.657555232307367,0.568514238289442,1308.3105147864183,7.353520584840323,49.63608869912829,85.94480896618842,4.946374035923185,22.246590548683795,30.079037156685146,11.335405351667557,1.045711251629097,2198.4999999999995,11.503364413608343,49.63229398153452,172.894715994613,1.6276472126194694,0.6027689699557341,60.41500733598827,39.58499266401173,6.59416046180874,15.87148943210488,-10.35286897821418,-32.5902986447538,27.091399741874934,3.2416051113864066,-0.07634187191093861,0.36406750216448686,3.3951929134376515,17.218849594851257,0.32090091521625863,12.984165796573768,15.308691714569363,0.3898563721220257,0.32417693341940584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,11,True
2445.5,333999.0,2690.1,,,239.3,3732.4,1185.0,239.3,151.7,490.7,,524.2,533.5,0.0,1185.0,58.1,3998.1,201060.0,2208.3,2740.1,87.6,2010.0,2024.0,202.3,100449,DE0006204407,656.0,-167.9,2024-12-31,3732.4,DEU,-48.9,1500.6,104.2,558.7,KUKA AG,20106020.0,27.4,20.0,272.9,3569.0,2.191040744353568,-4.1265822784810124,2.3470153252598864,6.411424284642589,-1.3101489658128818,6.411424284642589,26.586110813417648,6.7949115730685685,1.2181768781415567,0.9765883258615223,0.2970610877145315,0.2970610877145315,12.050724093944618,0.08793248945147679,0.5020253164556961,29.6390785623171,61.16655411320377,3.197080291970803,-0.25532804011700805,14.879567794702483,0.9335434331307372,,2.4872717579634815,146.74713321187437,14.044582574214983,7.746782897467834,5.136082474226804,53.9406217953528,1.5566391597899476,0.38299274884640744,214.79999999999998,5.755010181116707,21.289849761817518,311.5296803652968,3.3739240506329113,5.420105026256564,,,-7.926092212053182,0.6647027721127019,,-8.244340025630093,-29.575757575757578,-0.36094486786114605,0.029860928187439163,-0.1587650196071329,0.18348555727032417,2.9295929636206246,0.14712539333139685,6.825742227558091,4.395828412274297,0.16697823251810087,0.30704193924936646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
825.376,237.0,673.336,11.5,7.805,136.319,2199.668,987.04,136.319,83.258,0.0,4.191,417.55,45.87,0.0,987.04,108.019,1814.619,201030.0,559.094,1404.567,53.061,2010.0,2016.0,,100458,DE000A0Z23N2,249.943,-35.323,2016-12-31,2199.668,DEU,108.453,369.809,0.0,600.73,STRABAG AG,20103010.0,3.78,20.0,69.661,1600.0,2.924084890547272,10.98770059977306,2.412227663447393,6.197253403695465,4.930425864266789,6.197253403695465,36.14640936723178,5.3757699789268925,1.204334154900607,1.122290706035121,0.44705004882899835,0.44705004882899835,6.295646634362363,0.0,0.0,54.393787345993836,45.48480975896318,14.037301587301588,-1.8335155040750009,0.0,1.212192752307785,191.27547826086956,5.9481191642172035,61.363935375702155,18.982410072792803,19.25445983088532,30.62060170045782,34.15328506975845,4.9106956140653955,1.2974008503687335,-38.358000000000004,-1.7438086111176778,155.0638090179584,131.2847477431635,1.8384452504457773,,3.864346767724267,96.13565323227573,3.1606632168286186,1.706505874994102,4.545454545454541,-123.0767842424753,42.94088845955353,0.8222092413624992,-0.011970785814716448,0.3588904315474868,-1.3722501148932542,1.3803027422327552,0.013688443219195582,3.8388774723509456,5.008390488140227,0.3548264661944839,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True
87195.0,2211.0,26054.0,69.668,,12321.0,81715.0,17841.0,12321.0,3509.0,4964.0,1437.0,42320.0,1243.0,1528.0,17841.0,6971.0,111361.0,551030.0,29977.0,59248.0,8812.0,5510.0,2024.0,333.0,100590,DE000ENAG999,7280.0,1106.0,2024-12-31,81715.0,DEU,4531.0,11493.0,34100.0,7055.0,E.ON SE,55103010.0,1975.0,55.0,5673.0,9997.0,7.913003654780399,25.396558488873943,10.783821819739337,15.078015052315976,5.544881600685309,15.078015052315976,27.494340084439823,16.96540305346451,0.8691330019681756,0.8276678787070088,0.24285285385462188,0.29382526603729525,-3.5227772739109744,1.9113278403676923,2.1895633652822153,16.020869065471754,78.29940463896696,4.461772151898734,2.579660741822904,35.078707985740074,0.7337847181688383,1172.920135499799,7.109979987818672,51.3362907666891,51.789757082542984,,47.66532582461786,16.85778683740268,8.530869485406596,1.9866058706184098,-1298.0,-1.5884476534296028,122.8803102414948,64.3781207444394,6.241858640210751,0.4075139203328642,31.714853233281836,68.28514676671816,-14.00231530204168,-1.8897679417828162,6.339006334427233,264.60674157303373,15.990016638935112,0.09306907973327724,0.5796916694177284,0.18289414595984638,-0.018829282884115207,3.5904213033591343,5.118408011569669,5.094243047386428,3.5495132304792825,0.007391161642140398,-0.5871554937245439,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,True
22168.0,3363.0,17950.0,168.761,,4364.0,39719.0,14351.0,4364.0,2122.0,2768.0,500.015,9942.0,6113.0,0.0,14351.0,1938.0,36966.0,251010.0,14269.0,28796.0,2242.0,2510.0,2024.0,4151.0,100609,DE0005439004,2966.0,-1072.0,2024-12-31,39719.0,DEU,1168.0,8142.0,4112.0,3850.0,CONTINENTAL AG,25101020.0,449.0,25.0,2934.0,3714.0,6.065032732781475,8.138805658142289,5.644653692187617,10.98718497444548,2.9406581233162967,10.98718497444548,27.50069236385609,12.143205329578075,1.257971827037634,0.829560585885486,0.2078631999439344,0.2078631999439344,9.957799058594384,0.2865305553619957,0.47940910041112117,38.822160904615046,59.96861981280095,4.993318485523385,0.8968835930339139,18.6116972352973,1.0744738408267056,235.35651009415682,4.878285433554409,74.82137012512904,25.03084166268033,10.790274381961424,4.710616718468837,30.04923443163989,4.879276920365569,0.9132893496701225,996.0,2.507616002416979,66.05316973415133,130.86529884032115,2.575848372935684,10.450917696820161,42.809503424657535,57.190496575342465,-4.1078692917758115,-2.0840838295437814,-16.76933168280209,-17.220744680851052,-8.77424213895689,-0.7538652456830097,0.012807662542078485,-0.12643942471127861,-0.5167188587038252,2.9135851766363854,0.12619547902306635,7.937023210517773,3.213632306621219,0.7364185025449634,0.07969566452998116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
15642.4,561510.0,5268.8,52.139,,1727.6,23167.3,956.4,1727.6,854.7,941.2,,6027.8,66.4,53.4,956.4,712.5,17416.7,253010.0,10029.3,20445.6,872.9,2530.0,2024.0,78.5,100676,DE000TUAG505,2901.6,-531.4,2024-09-30,23167.3,DEU,507.1,790.4,3601.0,995.0,TUI AG,25301020.0,492.7,25.0,1910.8,4700.0,5.011856436638398,53.02174822250105,3.7678106641688935,7.457062324914858,2.1888610239432307,7.457062324914858,11.748024154735342,19.153464694782112,0.5253407515978185,0.5187201499606154,0.28931231491729237,0.29463671442672973,-27.332962042177904,3.7651610204935175,4.74926808866583,5.491281356399318,89.81265107626588,1.7716663283945606,0.9496411206297755,26.079567311832896,1.3301773585122325,444.337252344694,29.310855263157894,12.45272431401156,26.01856927652338,,307.91566265060237,21.1980455539798,3.0754554911448464,0.8336258336258335,1198.3,5.172376582510694,37.28804689135441,218.90250887845113,18.21068590547888,0.3388396576208708,0.0,100.0,12.103997406355393,7.827319779104047,-5.11037909258012,23.396148697353514,6.949864905433789,-1.203153195840356,-1.0373654036831224,-0.02992578510301001,-0.11769125499251369,15.887563374646732,12.43675751067793,10.971079481187596,8.721879362357937,0.06308410577053884,0.22530397611185643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,11,True
3137.2,32531.0,2145.2,10.835,,477.6,3653.1,6212.3,477.6,521.2,62.5,26.9,6060.5,678.3,206.5,6212.3,505.2,9353.5,151010.0,709.8,2824.3,-43.6,1510.0,2024.0,12.8,100736,DE000KSAG888,524.1,-65.7,2024-12-31,3653.1,DEU,-66.8,804.8,683.4,187.4,K&S AG,15101030.0,55.3,15.0,590.8,2870.0,-0.4661356711391458,-1.075286125911498,-1.1935068845637953,13.07382770797405,-1.8285839424050807,13.07382770797405,22.68758041115764,-0.6322780863436634,3.0222597914905607,2.066638489715413,0.7383770076077769,1.0293040293040294,15.346127118191049,0.11000756563591584,0.12006825169421953,66.41684930774576,33.54038595178275,-0.7884267631103075,0.46440536013400324,7.974554979419468,0.3905596835409205,337.15736040609136,4.539140159045726,80.41170512715229,165.9001943554789,2.5450048766894247,4.163791832522484,14.207515903137862,13.829350414716268,0.9693016116653874,85.59999999999997,2.3432153513454317,85.51117129316181,,1.5056420327414968,0.350387342257261,,,-5.668026648763103,-1.2698178133378257,-5.346378963920662,-75.61253561253562,7.4893617021276615,-0.31333950646612385,-0.03628605540096484,-2.1490312769738873,2.6709777141917024,10.652563837611792,0.4571640690932067,6.316352167637781,3.270369579329774,0.009517320711997845,-0.7609845683457818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True
436174.0,336110.0,245231.0,679.472,2069.0,45843.0,324656.0,182294.0,45843.0,12440.0,117020.0,3170.532,144645.0,56720.0,27326.0,182294.0,17202.0,632905.0,251020.0,217039.0,189658.0,33403.0,2510.0,2024.0,17963.0,100737,DE0007664039,67622.0,11140.0,2024-12-31,324656.0,DEU,11351.0,111640.0,137061.0,31349.0,VOLKSWAGEN AG,25102010.0,14474.0,25.0,17151.0,3711.0,5.277727305045781,6.2267545832556195,10.288736385589669,14.120484451234539,3.496316100734316,14.120484451234539,41.581858952244836,10.459519969939409,1.1298937057395215,0.8685581853952515,0.3115661240606527,0.437469763498726,4.4543809892479915,0.7518678618056546,1.393797930815057,28.802742907703365,68.91618805349934,2.307793284510156,4.067338524965644,40.14520346655501,0.5129616609127752,477.80629665387244,2.908061626657112,125.5131585431965,44.553311813119116,11.51589103291714,3.343758815232722,28.323682069188898,5.298531368587058,1.382797427652733,-51.0,-0.015708934995810952,100.29735875459156,51.34568751309763,3.471891559788035,5.532933320191217,27.931741696766803,72.0682583032332,0.735996822678131,5.424777375411849,-0.6656189466759277,-101.08441420369975,17.39575513546714,0.42298112486831807,-0.029085346462473488,-0.1597886534865612,0.6665555175325564,1.798038321810791,0.1461485333306627,2.7098853698422354,1.983443747234279,0.6087469152289839,-0.05496050692312293,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
9620.0,452311.0,6455.0,40.99,60.0,881.0,22442.0,516.0,881.0,648.0,535.0,,2219.0,3114.0,0.0,516.0,193.0,10135.0,255040.0,7072.0,17833.0,233.0,2550.0,2024.0,,100746,DE0007257503,1010.0,-585.0,2024-09-30,22442.0,DEU,76.0,2135.0,2095.0,3923.0,CECONOMY AG,25504020.0,247.0,25.0,838.0,5399.0,2.2989639861864823,14.728682170542637,1.0382318866411193,3.9256750735228585,0.33865074414045093,3.9256750735228585,20.53738525978077,8.923783990808118,0.9127545248868778,0.4724264705882353,0.14281674208144796,0.14281674208144796,-6.087814504193389,4.060077519379845,5.096899224806202,5.091267883571781,94.9185989146522,0.9433198380566802,1.8388195232690125,25.949679329057723,2.2143068574247655,547.4993900951451,10.511475409836066,34.72395508421709,9.887710542732377,,5.726718047527296,31.031080414405526,0.8599946528829873,0.2978395061728395,645.0,2.87407539434988,23.031026252983295,359.656652360515,19.641472868217054,,0.0,100.0,0.8991997122560935,5.1894135962636145,-0.9065635198839628,-22.101449275362317,9.659090909090917,-0.1293155919597767,0.5199528004209663,-0.08182553587532133,0.11048005838954444,0.5056311095623184,2.111812598476302,8.268376911692156,3.204628345461767,0.7194935357172964,0.12926109130868874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True
5470.0,311314.0,5027.0,,,691.0,9694.0,3271.0,691.0,374.0,902.0,40.826,3397.0,2843.0,155.0,3271.0,574.0,9496.0,302020.0,2777.0,6835.0,317.0,3020.0,2024.0,62.0,100764,DE0007297004,781.0,-118.0,2025-02-28,9694.0,DEU,-78.0,1258.0,1496.0,1304.0,SUEDZUCKER AG,30202030.0,89.0,30.0,906.0,2060.0,3.3382476832350463,-2.3845918679302964,3.2700639570868577,7.128120486899113,-0.8046214153084381,7.128120486899113,29.492469568805447,6.6498846234529045,1.8102268635217862,0.7864602088584803,0.28123874684911776,0.33705437522506304,23.69418702611626,0.45735249159278507,0.7331091409354937,34.44608256107835,57.60320134793597,3.561797752808989,2.340086830680174,25.25273799494524,1.0208508845829822,,7.705882352941177,47.36641221374046,35.04229420259954,4.3084444444444445,2.4041505451987337,21.472198820556024,5.921188363936455,1.53475935828877,332.0,3.424798844646173,63.35540838852097,285.80441640378547,2.9030877407520634,0.6395708685785022,,,-5.782874914957725,-7.6084841408834425,,-37.00189753320683,5.128205128205132,0.06756510498531743,0.046874774779763956,-0.03811678864617835,-0.07015883193232045,2.829981862401547,0.19175827820793553,9.540859309182814,2.6371955641273246,0.007410046954755941,-0.3620852851218758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,True
